game_id,white_name,black_name,winner,white_elo,black_elo,opening
1033,TroyGriff,skyfox400,1,1658,1657,Polish Opening: Bugayev Attack
1034,chesecdr,radzanovsky,1,1838,1757,English Opening: King's English Variation
1035,yogeshkotiyal,kalkiv,1,1332,1500,English Opening: The Whale
1036,Leonilo76,Realtrvosta,0,1750,1808,French Defense: Steiner Variation
1037,Chat7,owensnow,1,1327,1400,Queen's Pawn Game: Chigorin Variation
1038,omidi97behrad,yuqinwu,2,1319,1289,King's Knight Opening: Normal Variation
1039,edgetoholdgobshut,lovelyganesh662,1,1769,1878,Slav Defense: Three Knights Variation
1040,Fserio,Kostic18,2,1167,1220,Four Knights Game: Scotch Variation Accepted
1041,PeskyPawn666,vitalyvv,2,1392,1402,Hungarian Opening
1042,Centaur_of_Cypress,ESAND,2,1864,1823,English Opening: King's English Variation
1043,RichieTorres,closeness,1,2136,2122,Queen's Pawn Game: Accelerated London System
1044,Jason2013,Quodlibet1958,2,1704,1612,"Nimzo-Indian Defense: Sämisch Variation, Accelerated"
1045,HARIRAJ2010,sgpraveen1983,2,1496,1511,Italian Game: Paris Defense
1046,rawatashokkumar1989,OskrSerrano27,1,1471,1449,Caro-Kann Defense: Hillbilly Attack
1047,omidi97behrad,Naanu16,1,1310,1244,Elephant Gambit
1048,beebell17,Maysuz,1,1258,1418,"Italian Game: Two Knights Defense, Open Variation"
1049,yuqinwu,Adrian12121,1,1309,1301,Queen's Pawn Game: Zukertort Variation
1050,heinrich1966,Rodopa1960,1,1832,1703,Queen's Pawn Game: Modern Defense
1051,Super_BrainPower,byebob,1,2353,2174,"English Opening: Anglo-Indian Defense, King's Knight Variation"
1052,artvalge,Dens368,2,1600,1577,Caro-Kann Defense: Campomanes Attack
1053,antoniolisboa_1,BordsKael,1,1797,1772,Alekhine Defense: Normal Variation
1054,Mihail2020,MyBanjo,2,1854,1946,English Defense
1055,andre_andriyansyah,htbjtjbbhsrtjbrurtud,2,1744,1899,Pirc Defense
1056,Tizzie,Noteasytodefeat,2,1657,1669,Bishop's Opening
1057,Vinhngo88,island333,1,1577,1698,Sicilian Defense: Bowdler Attack
1058,ZzzzShinzzzZ,jarenz0105,2,1631,1611,London System
1059,club14_dd,still_roshan,1,1704,1714,Sicilian Defense
1060,VaibavMK,BearBHB,1,1528,1540,Queen's Gambit Accepted
1061,Sopizzas,CentralWY,1,1308,1265,Van't Kruijs Opening
1062,misha7878,David_Medina_C,1,1876,1702,Queen's Gambit Declined: Harrwitz Attack
1063,sgpraveen1983,kent-75,1,1536,1479,Saragossa Opening
1064,docofthree,DrGambitPro,2,1767,1746,Rat Defense: Antal Defense
1065,Davidfakile,ChessRamsay,2,1382,1330,French Defense: King's Indian Attack
1066,Erwan31,sarmat83,2,1675,1616,French Defense: Steiner Variation
1067,martido,Sav0chek,2,1693,1646,"Queen's Gambit Declined: Albin Countergambit, Lasker Trap"
1068,andresduran67,VietnamMan,1,1867,1771,French Defense: Exchange Variation
1069,ciagangsterslovenite,medguel,2,1224,1258,English Opening: King's English Variation
1070,Jimboy2661,TeamAlbor0615,2,1419,1489,Center Game: Normal Variation
1071,abdulrahman6_45,janani_2013,2,1080,948,French Defense
1072,PSDCAEV,IamNamanSharma,2,2048,2001,Queen's Pawn Game: Modern Defense
1073,staufenberger,HARIRAJ2010,2,1480,1491,"Réti Opening: Anglo-Slav Variation, Bled Variation"
1074,jdaniel97,chillys,2,1266,1162,Caro-Kann Defense: Hillbilly Attack
1075,nubia_zambrano,Yobisuki,2,1568,1679,King's Pawn Game: MacLeod Attack
1076,praneethvijay,Clementinedi,2,1500,1534,Four Knights Game: Italian Variation
1077,sid0708,Dnolanthe1st,1,1438,1475,"Italian Game: Two Knights Defense, Open Variation"
1078,ChadPlaysSlowChess,EvGeniy-1950,2,1879,1785,"Nimzo-Indian Defense: Classical Variation, Zurich Variation"
1079,msvk0718,Crusader84,1,1316,1205,Vienna Game: Falkbeer Variation
1080,R_AM_519,Achim63McAlbert,1,1503,1573,"Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense"
1081,Ponderous,Remotesky3,1,2042,1906,French Defense: Exchange Variation
1082,Farzad_Parniani,shishov,2,1640,1539,Italian Game: Rousseau Gambit
1083,Serjgenius,BastianGTX,1,1392,1387,English Opening: Caro-Kann Defensive System
1084,Ahlebueggel,Buolegovich,2,1511,1500,"Italian Game: Two Knights Defense, Modern Bishop's Opening"
1085,eporillo52,zcyr0424,2,1476,1500,Italian Game: Two Knights Defense
1086,cosmic_jim,Saurabh2017,1,1501,1537,Sicilian Defense: Closed
1087,Cuervok9,alcolea65,1,1821,1868,Van't Kruijs Opening
1088,GenXboomer,KushExterMinatoR,1,1684,1693,Yusupov-Rubinstein System
1089,hola36,KaMiPa,2,1484,1557,Philidor Defense
1090,kinight4hire,Ronaldd,2,1632,1598,Scandinavian Defense: Mieses-Kotroc Variation
1091,jen9_neu4,SamiOncuer,2,1411,1310,"Vienna Gambit, with Max Lange Defense"
1092,OskrSerrano27,Jhonrhaine07,2,1444,1600,"Italian Game: Two Knights Defense, Ponziani-Steinitz Gambit"
1093,sumanchessss,ashoksheopuri,1,1558,1597,Sicilian Defense: French Variation
1094,LewisThePoois,BenzeMAL,2,1415,1418,French Defense: Knight Variation
1095,cesar_042876,Sav0chek,1,1606,1687,French Defense: Exchange Variation
1096,rawatashokkumar1989,Khaizujoanna,1,1478,1500,Italian Game
1097,PirojoOk521,Hamed141141,1,1299,1228,Petrov's Defense: Italian Variation
1098,oXHollyJollyXo,yuqinwu,1,1307,1322,Ponziani Opening: Jaenisch Counterattack
1099,FFEI,nebraskachess,2,1792,1901,"English Opening: Symmetrical Variation, Two Knights Variation"
1100,sgpraveen1983,xdafsabx,2,1556,1670,King's Pawn Game: MacLeod Attack
1101,BigEddy,wsndbb,2,1572,1500,Sicilian Defense: Old Sicilian
1102,abreact,fabianschach22,2,1917,1934,"Ruy Lopez: Berlin Defense, Rio Gambit Accepted"
1103,xiayening,gusdaf,1,1441,1459,Sicilian Defense: Bowdler Attack
1104,andresduran67,hppph,1,1872,2020,Pirc Defense
1105,Crusader84,msvk0718,1,1192,1321,Queen's Pawn Game
1106,VibhaNishi,yeyosmind,2,1658,1613,"Nimzowitsch Defense: Scandinavian Variation, Exchange Variation, Marshall Gambit"
1107,Jozeiss,klddd,1,1188,1090,Petrov's Defense
1108,klads,udarika_theruni,1,1281,1068,Philidor Defense
1109,sarmat83,Erwan31,2,1623,1668,Modern Defense
1110,KataraDaKatura,tiantongyuan,2,1417,1371,"Pirc Defense: Classical Variation, Schlechter Variation"
1111,Virutor,sseh-c,2,1750,1971,Nimzo-Indian Defense: Sämisch Variation
1112,Trishal_Tej,bagasana,1,1181,1178,King's Pawn Game: Damiano Defense
1113,skyfox400,Padmarajan,2,1650,1670,Scandinavian Defense: Valencian Variation
1114,aradhya_gpta,club14_dd,1,1686,1709,Petrov's Defense
1115,island333,Vinhngo88,2,1691,1585,"English Opening: King's English Variation, Two Knights Variation, Reversed Dragon"
1116,Dino171,rizwan7825181,1,1567,1500,Petrov's Defense: Damiano Variation
1117,MaxtheDog,InanisBot,2,2157,2345,"French Defense: Steinitz Variation, Boleslavsky Variation"
1118,Kadungiz,Albortwins15,2,1500,1605,Bishop's Opening
1119,PhongPhan,VAISHAK2013,2,1750,1795,Sicilian Defense: Najdorf Variation
1120,dcd2319,Django_70,1,1340,1425,Queen's Pawn Game: Accelerated London System
1121,Slickkkkkkkkkkkkk,Mo_elsharawy,1,1500,1500,Nimzowitsch Defense: Declined Variation
1122,chesslies,gilladog,2,1632,1559,Ruy Lopez
1123,Noobieeeee1,staufenberger,2,1403,1474,Pirc Defense
1124,BordsKael,Farzad_Parniani,2,1767,1633,Scotch Game
1125,Edenchn,loopy1173,2,1691,1689,Queen's Gambit Accepted
1126,Funkmaster147,HARIRAJ2010,1,1476,1497,French Defense: Schlechter Variation
1127,GVT_lyNx,Marci1337,0,1577,1595,"Queen's Gambit Declined: Exchange Variation, Positional Variation"
1128,blunderbus12,Amisgal2,2,1365,1332,Queen's Gambit Accepted: Gunsberg Defense
1129,Clementinedi,Dino171,2,1546,1570,Ruy Lopez: Exchange Variation
1130,shakundhan,klddd,2,1098,1038,Petrov's Defense
1131,Davidfakile,kiranrajkb,2,1376,1487,Mieses Opening: Reversed Rat
1132,Vage_18,Chat7,1,1373,1334,Philidor Defense
1133,preetikapradhan-2015,SuneSon,1,1689,1656,"Italian Game: Scotch Gambit, de Riviere Defense"
1134,IsrAleX66,Dula2017,2,1575,1747,Italian Game: Giuoco Piano
1135,pierrot455,jd660,2,1500,1646,Neo-Grünfeld Defense: with Nf3
1136,island333,otsche4,2,1683,1666,"English Opening: Anglo-Indian Defense, Queen's Knight Variation"
1137,shishov,meipau,2,1547,1555,"Queen's Gambit Declined: Chigorin Defense, Exchange Variation"
1138,KGAdityaKarthi,kale9183,1,1703,1696,London System
1139,tooez4kobe,Freedom1999,1,1745,1902,Scotch Game: Potter Variation
1140,Vinhngo88,Nurslamet_BS,1,1592,1500,Alekhine Defense: Scandinavian Variation
1141,geko7491,Aneurian,2,1542,1510,Modern Defense
1142,TeamAlbor0615,cosmic_jim,1,1596,1508,"Queen's Pawn Game: Chigorin Variation, Alburt Defense"
1143,koolaid2323,Jimboy2661,2,1420,1416,Philidor Defense: Exchange Variation
1144,AndyTheChessPlayer,Messi_THE_GOAT_10,1,2086,2051,King's Indian Defense: Orthodox Variation
1145,Jozeiss,vabenerendbenvan77,1,1192,1111,Sicilian Defense: Nimzowitsch Variation
1146,sburreus09,Remotesky3,2,1855,1896,English Opening: Symmetrical Variation
1147,HP_har12341,Gafoor007,2,1808,1823,Sicilian Defense: Grand Prix Attack
1148,Rio815,Noteasytodefeat,2,1693,1675,"Ruy Lopez: Classical Variation, Zukertort Gambit"
1149,Andreas_4,Glov52,1,2122,2087,Queen's Gambit Declined: Three Knights Variation
1150,XclostyX,benicio3210,2,1350,1809,Englund Gambit
1151,v1addd,Manzmanu,2,1148,1264,English Opening: Caro-Kann Defensive System
1152,OskrSerrano27,DenethThejan,1,1440,1323,Petrov's Defense: Italian Variation
1153,MysticChess1960,GenXboomer,1,1774,1689,"Queen's Pawn Game: Colle System, Anti-Colle"
1154,FlashAlexander,Matsz1,1,1652,1624,Italian Game: Two Knights Defense
1155,Eklavyaakoijam,Ponderous,1,2037,2045,Ponziani Opening
1156,ciagangsterslovenite,IsaEihwaz,1,1221,1258,English Opening: Great Snake Variation
1157,Chessarmh,MasterfulSprinter,2,1861,1957,"Caro-Kann Defense: Two Knights Attack, Mindeno Variation"
1158,zcyr0424,Tizzie,1,1723,1652,French Defense: Normal Variation
1159,Funkmaster147,LewisThePoois,2,1484,1409,Pirc Defense
1160,BENDITOSERRORES,levi_gd,1,1745,1680,Queen's Pawn Game: Accelerated London System
1161,Noteasytodefeat,Rio815,2,1682,1687,Sicilian Defense: Old Sicilian
1162,KaMiPa,hola36,1,1567,1429,King's Gambit Accepted: Schallopp Defense
1163,mastercoxo,DrawByBoredom,1,1931,2102,"Ruy Lopez: Berlin Defense, Rio Gambit Accepted"
1164,Clepdog,HARIRAJ2010,1,1808,1491,English Opening: King's English Variation
1165,Alexene,ofthestars,1,1424,1500,Polish Defense
1166,SHOTISTRUE,Viver,1,1725,1808,Bishop's Opening
1167,Fialhovsky,docofthree,0,1720,1761,"Queen's Pawn Game: Accelerated London System, Steinitz Countergambit"
1168,Moony_7,lewisbollinger,2,1556,1650,Sicilian Defense: Marshall Gambit
1169,cedric74,Kritikghosh,2,1381,1365,"Scotch Game: Scotch Gambit, Dubois Réti Defense"
1170,Erwan31,sarmat83,1,1673,1618,French Defense: Normal Variation
1171,Stickywar,taitang,1,1918,1727,Petrov's Defense: Italian Variation
1172,ndesa,mdtdaddy,2,1781,1900,"Italian Game: Two Knights Defense, Modern Bishop's Opening"
1173,cesar_042876,FlashAlexander,2,1613,1664,Benoni Defense: Benoni Gambit Accepted
1174,Energie134,ayad2024,1,1682,1685,"Italian Game: Evans Gambit, McDonnell Defense"
1175,Zaizai2016,jihadmohammed,2,1268,1448,"Four Knights Game: Spanish Variation, Classical Variation"
1176,victorycg,alexjones1987,1,2195,2071,"Indian Defense: King's Indian Variation, Fianchetto Variation"
1177,Sadovnik-9,IanGODZILLA,2,1825,1891,Nimzo-Indian Defense: Leningrad Variation
1178,GodardTal,Maysuz,2,1465,1413,Vienna Game: Max Lange Defense
1179,Brian20795,VasyaKarapetov,2,1278,1312,Scotch Game: Lolli Variation
1180,archer711,AritraD2014,1,1375,1300,Italian Game: Jerome Gambit
1181,Marci1337,bancaelectronica,1,1595,1545,Scandinavian Defense: Valencian Variation
1182,EmirhanFDFS,javeed_017,2,1154,1037,Bishop's Opening: Vienna Hybrid
1183,Kavin_28,Keshavrao,1,1288,1220,King's Pawn Game: McConnell Defense
1184,beebell17,kavula100,1,1575,1500,Philidor Defense: Exchange Variation
1185,sarah0406,ainsafiyarosli,1,1643,1674,Slav Defense
1186,Yobisuki,nubia_zambrano,2,1683,1564,Caro-Kann Defense
1187,Amitrano,Gabriel-ubillus,1,1404,1368,Philidor Defense
1188,BEST_2,avlanamayan_avci,1,1723,1734,Mieses Opening: Reversed Rat
1189,Dth20k,Rajaskak,2,1746,1937,Zukertort Opening: Slav Invitation
1190,sid0708,AdritoD2015,1,1444,1407,Bishop's Opening: Ponziani Gambit
1191,pitti601,AMzebrazest,2,1500,1484,Caro-Kann Defense: Exchange Variation
1192,ngokhacloi2019,IsaEihwaz,1,1173,1244,Scandinavian Defense
1193,exirk,pionek321,1,1870,1976,Catalan Opening
1194,cmoka,Okalegal,2,1616,1552,King's Knight Opening
1195,chocokahn,Chesswizard_1234,2,1251,1347,Horwitz Defense
1196,Anubisking,Lahan_2014,2,1307,1553,Trompowsky Attack: Raptor Variation
1197,OtsuNS,josebro2001,1,2236,2108,"French Defense: Winawer Variation, Delayed Exchange Variation"
1198,Albortwins15,GVT_lyNx,1,1634,1578,Pirc Defense
1199,OskrSerrano27,z14288,2,1444,1400,King's Pawn Game: Damiano Defense
1200,Phalanx-XXV,Lynx_BOT,2,2263,2480,"Italian Game: Evans Gambit, Stone-Ware Variation"
1201,jdaniel97,Harishwarks,2,1254,1225,Sicilian Defense: Bowdler Attack
1202,Django_70,dcd2319,1,1381,1346,Queen's Pawn Game: Chigorin Variation
1203,skyfox400,Ayu1167,1,1643,1646,Caro-Kann Defense: Two Knights Attack
1204,janani_2013,abdulrahman6_45,1,975,1072,Bishop's Opening
1205,O_RosaCruz,zcyr0424,2,1791,1840,Italian Game: Two Knights Defense
1206,JRC_26,ciagangsterslovenite,2,1289,1227,Benoni Defense: Benoni Gambit Accepted
1207,noanohakobune,RyanDJFlynn,2,1534,1612,Saragossa Opening
1208,joeki,Sopizzas,1,1335,1313,French Defense
1209,island333,beebell17,1,1678,1665,"English Opening: King's English Variation, Reversed Closed Sicilian"
1210,bajajnariender,Amitrano,2,1348,1409,Four Knights Game: Italian Variation
1211,Netsynasto33,PhongPhan,2,1805,1738,Scotch Game: Lolli Variation
1212,Kavin_28,pitti601,1,1294,1247,Italian Game: Giuoco Piano
1213,Sadovnik-9,andresduran67,1,1821,1880,King's Indian Defense: Makogonov Variation
1214,Noteasytodefeat,Slickkkkkkkkkkkkk,1,1676,1745,Nimzowitsch Defense
1215,AaronisPro,kennethmh,2,1446,1500,King's Knight Opening: Normal Variation
1216,skyfox400,BENDITOSERRORES,2,1650,1759,Caro-Kann Defense: Hillbilly Attack
1217,NamEgor,cesar_042876,2,1606,1608,Zukertort Opening: Queenside Fianchetto Variation
1218,janstrts,Mr_afton,1,900,1005,Queen's Pawn Game: Accelerated London System
1219,Atthu,Jimboy2661,2,1405,1421,Philidor Defense
1220,IyerV,Spain85,2,1808,1848,"English Opening: King's English Variation, Reversed Closed Sicilian"
1221,fmbe,Mikeytv641,1,1380,1433,Saragossa Opening
1222,Souhardyasaha08,sakamotodesu,1,1118,1240,Queen's Pawn Game: Accelerated London System
1223,IamJim,Rio815,2,1398,1692,Mieses Opening
1224,elf44,Kemal_2018,2,1649,1681,Ruy Lopez: Steinitz Defense
1225,maia1,ivenasto,1,1509,1739,Scotch Game: Classical Variation
1226,Kaarthi23,NEThsithu,2,1669,1774,Scandinavian Defense: Valencian Variation
1227,IamNamanSharma,CHESS_WARRI0R,2,2092,2245,Sicilian Defense: Hyperaccelerated Dragon
1228,Euclides3000,RyanDJFlynn,1,1590,1617,King's Knight Opening: Normal Variation
1229,promotime,TRP0311,1,1573,1531,French Defense: Normal Variation
1230,herulputtra,DAT77,2,1823,1691,Italian Game: Hungarian Defense
1231,Ahlebueggel,heronmaster,2,1508,1573,Ruy Lopez: Steinitz Defense
1232,ofthestars,Alexene,2,1206,1430,Van Geet Opening
1233,nzdg1983,GNveNG,1,1403,1663,London System
1234,Souhardyasaha08,RuthvikFianchetto,1,1127,1110,Queen's Pawn Game: Accelerated London System
1235,Teachercoachbatil,Rustam123_6dh,1,1826,1941,Zukertort Opening: Old Indian Attack
1236,abdulrahman6_45,janani_2013,1,1065,999,French Defense
1237,aroha7602,BastianGTX,1,1278,1361,Ware Defense
1238,IsaEihwaz,ngokhacloi2019,1,1230,1197,Vienna Game: Falkbeer Variation
1239,Jackolas,NautiMingo,2,1247,1199,Van't Kruijs Opening
1240,Maysuz,Sidhanth-shyam,1,1420,1451,Scotch Game
1241,nubia_zambrano,Yobisuki,2,1572,1676,Center Game
1242,IanGODZILLA,Mtl-Hammer-Headed,1,1906,2078,"Slav Defense: Quiet Variation, Schallopp Defense"
1243,bobsafedriver,karuna98,1,1561,1500,Mieses Opening: Reversed Rat
1244,janstrts,vibrionik,1,919,947,Queen's Pawn Game: Chigorin Variation
1245,louislebeau,Tottunio,2,1500,1438,Queen's Pawn Game: Chigorin Variation
1246,Albortwins15,bancaelectronica,1,1679,1541,Scandinavian Defense: Mieses-Kotroc Variation
1247,cosmic_jim,gusdaf,2,1504,1448,Vienna Game: Max Lange Defense
1248,rickjanzen,Marci1337,2,1608,1600,Englund Gambit Declined
1249,PJ0901,akifa_azzahra05,1,1669,1717,Caro-Kann Defense: Classical Variation
1250,Knightlysquid,TeamAlbor0615,2,1547,1670,"Réti Opening: Anglo-Slav Variation, New York System"
1251,Shrooming,Abornjustice50,1,1489,1373,Queen's Pawn Game
1252,JasonL888,FrecklesOnTheBoard,1,1834,1990,Four Knights Game: Scotch Variation Accepted
1253,jules1975,TxBooger926,1,1771,1713,"French Defense: Winawer Variation, Advance Variation"
1254,leejeongwon,CentralWY,2,1500,1252,Pirc Defense
1255,Chess_2507,Tbrays57,2,1348,1353,Pirc Defense: Classical Variation
1256,ASPCHY,PowerfulPatzer,1,1945,1919,Neo-Grünfeld Defense: Classical Variation
1257,spicychess90,annaxia,2,1709,1620,Semi-Slav Defense: Accelerated Move Order
1258,sumanchessss,aarav2686,1,1568,1567,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation"
1259,maamba,Kavin_28,2,1342,1298,King's Pawn Game: Wayward Queen Attack
1260,ivenasto,maia1,1,1725,1518,Gunderam Defense
1261,avlanamayan_avci,BEST_2,2,1728,1735,Pirc Defense
1262,Mikeytv641,fmbe,2,1426,1386,Barnes Defense
1263,teacher-c,Zero-Sum-Game,2,2114,2052,"Catalan Opening: Closed, Main Line"
1264,Fiou-Fiou,Berlian12,2,1718,1728,Scandinavian Defense: Boehnke Gambit
1265,Ty1437,pitti601,0,1002,1113,Englund Gambit Declined: Reversed French
1266,istme,yeyosmind,2,1697,1624,Ruy Lopez: Classical Variation
1267,raghu_1987,janstrts,2,1064,919,"Ruy Lopez: Berlin Defense, Rio Gambit Accepted"
1268,Dens368,Omulb,2,1583,1482,Englund Gambit
1269,AnishAliyar,ASPCHY,1,1984,1958,"French Defense: Advance Variation, Paulsen Attack"
1270,BINGMartinez,annaxie,1,1040,996,Queen's Pawn Game: Accelerated London System
1271,geko7491,sofiateterina,1,1536,1557,Scandinavian Defense: Modern Variation
1272,bellhooks,Bapaki,1,1856,1777,French Defense: Advance Variation
1273,Remotesky3,alcolea65,1,1909,1862,Sicilian Defense: Old Sicilian
1274,magic4u1,rodburton,2,1226,1216,French Defense: Normal Variation
1275,krivos,Mangodapro87165,1,1639,1590,Sicilian Defense: Alapin Variation
1276,ASHISHKSAHA,Erold2,1,1407,1403,"French Defense: Advance Variation, Nimzowitsch System"
1277,Dino171,rf_tugga,2,1576,1660,"Italian Game: Classical Variation, Greco Gambit, Greco Variation"
1278,heinrich1966,Lucifer666devil,1,1835,1791,Queen's Pawn Game
1279,anrewm,Eshawn,1,1727,1831,Pirc Defense
1280,eddieshalom,Jimboy2661,0,1416,1426,Queen's Pawn Game: Accelerated London System
1281,joooosua,your_Daddyyyy,2,1186,1500,Petrov's Defense: Italian Variation
1282,klads,AnOrdinaryChessy,1,1287,1212,"Ruy Lopez: Exchange Variation, Lutikov Variation"
1283,franchise07,dehjlk3,1,1827,1627,Scotch Game: Haxo Gambit
1284,meipau,lewisbollinger,1,1561,1654,French Defense: Advance Variation
1285,CatSuey10,Kavin_28,1,1338,1305,Queen's Pawn Game
1286,jihadmohammed,ThanhTu-2010,2,1471,1346,Rapport-Jobava System
1287,vipershakki,EricSun-NAIS,1,1500,1470,English Opening: King's English Variation
1288,Atthu,boogeywoogie,1,1393,1500,Horwitz Defense
1289,Souhardyasaha08,miguelver,1,1134,1093,Queen's Pawn Game: Accelerated London System
1290,GenXboomer,Dth20k,1,1684,1714,Saragossa Opening
1291,KridaySehgal,lordscuba,1,1500,1367,Scotch Game
1292,Amitrano,cedric74,1,1414,1375,Three Knights Opening
1293,VAISHAK2013,fsha,1,1805,1826,"Italian Game: Two Knights Defense, Polerio Defense, Bishop Check Line"
1294,Jurdano,sureshkunnumpurathu,1,1673,1326,Philidor Defense
1295,lovelyganesh662,edgetoholdgobshut,2,1870,1793,Ruy Lopez: Exchange Variation
1296,Stevie-Home,Sumwin2024,1,1297,1500,King's Pawn Game
1297,janstrts,raghu_1987,1,939,1053,Petrov's Defense: Damiano Variation
1298,Nevin1212,Eklavyaakoijam,1,1948,2046,Indian Defense
1299,club14_dd,Leonilo76,0,1703,1751,Italian Game: Anti-Fried Liver Defense
1300,elf44,Kemal_2018,2,1643,1687,Sicilian Defense: Closed
1301,BENDITOSERRORES,skyfox400,1,1770,1646,Queen's Pawn Game: Accelerated London System
1302,chocokahn,CFH75,2,1177,1289,Center Game: Normal Variation
1303,Raghunandan75,ketan404,0,2154,2179,French Defense: Steinitz Variation
1304,Miscurlz,v1addd,0,1039,1137,Caro-Kann Defense
1305,F1ta,rickjanzen,1,1572,1597,"Sicilian Defense: O'Kelly Variation, Normal System"
1306,Rio815,IamJim,1,1694,1394,French Defense: Knight Variation
1307,marchellotapia,Venu2001,1,1761,1745,"Ruy Lopez: Exchange Variation, Lutikov Variation"
1308,Prisha_0502,sanska2615,1,1461,1544,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation"
1309,HARIRAJ2010,noobwarrior0_0,1,1489,1482,Italian Game: Paris Defense
